cluster,PC1,PC2
1,3.8655442016737283,1.8069271300626326
0,-0.3830969572061052,-2.1037820636478965
2,-3.2501650785928318,0.17141243487931906
0,0.36252330315962616,-2.308044645535877
0,-0.5370983920544962,-1.484171058064338
0,0.8564003338411978,-0.8154144038023727
0,1.084046399949166,-0.793760505569864
1,3.0301421858377435,0.41032189284164255
1,2.633056824683785,0.196711776182447
2,-3.0110237990435276,0.48755992391306113
1,3.70261766000565,1.5183876435454433
1,3.9006647596643447,1.7879918803694326
2,-1.9936240521362876,2.3295897614868886
2,-1.978563108524594,1.4325869512256426
0,0.8659153274361839,-1.5483932390067792
1,1.512775512372924,0.4778966758017005
2,-3.116318528429054,0.20487214730589526
0,0.40723332825430963,-0.14025781953265687
0,-0.5137846642273656,-2.429550171057728
0,-1.0431040289680023,-2.4199637729030674
1,2.9434458084010364,0.1989481232555072
2,-2.5571249933075206,0.32209058953851166
0,-0.28405833643375616,-1.1619333060512622
1,2.766392665160723,0.5583945040160218
0,-0.5307025570995654,-1.5251807534988624
1,1.7684666880053521,1.261663720777029
0,0.8681800608574529,-0.7564846029814842
1,1.9791409175103003,1.3015583689495551
1,1.7954497232690072,-1.3311823712071118
0,-0.5665714062377702,-1.1502457271225823
2,-1.755206469520503,2.230319027293968
0,0.6424208391016113,-0.21540521782567146
0,-0.3404393515098466,-1.1069378728346981
1,2.494540351563238,0.30564991331970237
1,2.199126526747619,-0.8882127182517067
1,1.802724532842206,0.8805737260928185
1,1.474589312752812,-0.18178338791910986
0,-0.3856859634051887,-2.681410702546614
1,1.733939722148528,-1.063024255917199
2,-3.0543224785557825,0.007027370864883198
2,-2.950862349511675,0.895786011192578
0,-0.7985320151459536,-2.321231409865724
0,0.46326330327147275,-2.546772312000121
2,-2.954603966176024,0.461549635604524
2,-3.0254737773389513,0.023702822408089408
0,0.18275443293561294,-2.8732894666298505
1,0.867006859415933,-0.044948548318263754
2,-2.988328567645264,1.0474404068332837
1,3.262257553571027,0.9347068462890914
1,2.8275018896321527,1.8036933311673669
1,3.701291856476036,1.3495571635256658
2,-1.7440721458096398,1.8483116380108893
1,2.2893714973391823,1.45817168684074
0,0.7636725694499591,-1.1575389509441258
0,-1.4780848970978702,-2.3170976559726526
0,-0.2548720251876219,-1.4672468381254802
0,-0.2598830823466308,-0.3648829279529182
0,-0.5763934296576463,-1.8619284399757519
1,2.0723854475046,-0.22238821183251717
2,-1.597459750604453,2.1557321471630555
0,-0.06890231589197818,-2.019939987685993
2,-3.1591868920810047,0.507770699742986
1,1.759285918581321,-0.0034592809256975277
1,2.424322503023403,0.14575770215366352
1,2.0758273847306583,-0.3880081684478798
1,2.5473119671781648,1.5269301664118218
1,1.1021520722299933,0.6688690343527911
0,-0.08025959349403866,-0.21652866886576128
1,3.713101353990546,1.999039092435028
1,3.0059177693534185,0.4777090039123708
0,-0.9254793036283615,-1.7093391685984125
0,-0.4670952857404693,-0.6958872243176694
2,-2.0547113321386212,2.262968062213472
1,2.638161910453155,-0.11706658173933993
1,1.0854209745409586,0.15035393054972
0,-0.8447233807539343,-1.943322211317759
0,-1.2774760081709995,-2.22098334601631
1,3.1510244995174186,0.4025306534034162
1,1.8772048015763882,-0.27246653575701213
0,0.08756630564630768,-2.2999328644803243
0,-0.6847058055253219,-1.6571808624690063
1,2.355204238600815,0.003907423571158863
1,1.3193219154237232,-0.5896175481900787
2,-2.8390662020733908,1.025495175122796
2,-3.0128150185446625,0.3376762506518664
0,1.1346569728593237,-1.4037453072544548
0,0.7772416359526509,-1.3181752910090505
1,3.163287200946396,0.7922486020677239
1,3.530280511325239,0.9356466811571653
1,1.856406739782758,-0.48074270677929776
1,2.6696194423157382,0.011918681389760988
0,0.34038586690414263,-0.5670920507340236
1,2.797411042851304,2.014728527764032
2,-3.02271618313088,0.6795761793121562
0,0.5498778139286425,-0.3165388722302729
1,3.2258166500674603,0.38558226391305467
1,1.3094429545970656,-0.4074589159560242
1,1.7714701982939964,1.280210474035518
1,2.905128357647942,0.5129525969965049
0,0.5027970514613089,-2.232049974668423
2,-1.3574770413124448,2.6550724116561466
0,0.18184123293532634,-0.7580161200120406
0,0.05758477953265223,-2.6746680812295294
1,1.7815158781777716,-0.4540634054771792
2,-2.1833593128444564,0.6295425758060916
0,1.2533721464065066,-1.8757866692898886
0,-1.2936721637889295,-2.5074939449449056
1,1.3934425025184018,0.11900596091796774
0,0.20810326794299217,-2.438385274069053
0,-0.07625808944270776,-1.9361569615456893
0,-0.5612982887474851,-2.646014656782072
0,-0.5329377695404881,-2.5154900781297664
2,-2.4709271231295333,1.8311678371436022
2,-2.590807640528614,0.559527179011578
2,-2.9076071700607695,0.07282102257152007
0,0.46702875983158226,-1.9569444863249976
1,2.8225603480793757,1.697045589541091
1,1.3306007347853603,0.5197675182685789
2,-3.041347349131383,0.9835017676881332
2,-2.3721517378077936,1.2695747028176647
0,-1.484646533567906,-2.34624377476963
0,-1.2825285269419526,-2.092189344039668
2,-3.247315808802311,0.17224446980128977
1,1.6408412493255615,0.8032680771215
2,-1.9569461751580148,2.3661185303929373
0,-0.47062648441380495,-2.4560124225842954
0,-0.761500511393683,-2.6863137568051134
0,-0.27152100601749135,-1.026494303998847
0,-1.4028349350686105,-2.243432292313942
1,1.5412095282132237,1.2906587707960602
2,-1.8586135853810275,1.9598786415434732
2,-1.6097363126044586,2.3234520550830684
0,-0.38354349073294625,-2.7272665336175645
2,-2.2185923177789717,0.5113012688214611
0,0.7239545974389386,-0.9044332070296089
1,3.371427535608872,0.5568366893712378
